Timestamp, Xaccel, Yaccel, Zaccel, Xgyro, Ygyro, Zgyro, label
2022-04-26 02:13:35.609031,8.494627490234375,4.61602080078125,8.427589843749999,-51.66412213740458,46.29770992366412,15.404580152671755,2
2022-04-26 02:13:35.660384,6.76122548828125,2.741360900878906,8.432378247070313,-68.52671755725191,44.68702290076336,-19.236641221374047,2
2022-04-26 02:13:35.713772,6.1650692749023435,1.6639701538085936,9.95987890625,-79.4885496183206,14.702290076335878,-57.89312977099237,2
2022-04-26 02:13:35.764986,5.142745166015625,0.7876923461914062,10.206481677246094,-65.12977099236642,-6.114503816793893,-46.79389312977099,2
2022-04-26 02:13:35.815884,5.027823486328125,0.16041151123046873,10.64222637939453,-53.70229007633588,-2.7099236641221376,-40.38931297709924,2
2022-04-26 02:13:35.866747,5.566518859863281,1.2282254516601563,10.43871923828125,-26.740458015267176,-5.816793893129771,-32.099236641221374,2
2022-04-26 02:13:35.919075,5.463568188476562,1.2210428466796874,10.505756884765624,-34.87786259541985,-11.526717557251908,-38.57251908396947,2
2022-04-26 02:13:35.974205,5.655104321289063,1.2641384765625,10.570400329589843,-19.206106870229007,-18.48854961832061,-32.06870229007634,2
2022-04-26 02:13:36.029646,6.062118603515625,1.5035586425781249,9.955090502929687,-29.549618320610687,-16.61832061068702,-31.198473282442748,2
2022-04-26 02:13:36.085605,5.868188269042968,1.177947216796875,9.811438403320311,-19.259541984732824,-16.49618320610687,-25.0381679389313,2
2022-04-26 02:13:36.140066,7.053318090820312,0.40462008056640625,9.366116894531249,5.900763358778626,-5.190839694656488,-15.351145038167939,2
2022-04-26 02:13:36.191221,6.009446166992187,2.0374656127929685,10.520122094726561,0.3435114503816794,-13.572519083969466,-16.221374045801525,2
2022-04-26 02:13:36.242184,5.942408520507812,1.707065783691406,9.579200842285156,13.305343511450381,-7.259541984732825,-4.595419847328245,2
2022-04-26 02:13:36.293680,6.361393811035156,1.879448303222656,10.077194787597655,16.458015267175572,-7.152671755725191,-2.5419847328244276,2
2022-04-26 02:13:36.346102,6.49307490234375,1.7621324218749999,9.911994873046874,8.786259541984732,-5.923664122137405,-12.374045801526718,2
2022-04-26 02:13:36.396831,6.675034228515624,1.8722656982421875,8.865728747558594,7.305343511450381,0.7786259541984732,-17.564885496183205,2
2022-04-26 02:13:36.450009,7.117961535644531,1.9919757812499999,9.277531433105468,28.206106870229007,-6.557251908396947,-23.66412213740458,2
2022-04-26 02:13:36.505295,6.912060192871094,2.834734765625,9.560047229003906,12.374045801526718,-2.5114503816793894,-31.83206106870229,2
2022-04-26 02:13:36.560575,5.748478186035156,3.1268273681640624,9.404424121093749,6.374045801526718,-0.06870229007633588,-20.564885496183205,2
2022-04-26 02:13:36.615699,6.720524060058593,3.5434184570312497,8.9255837890625,9.488549618320612,16.564885496183205,-18.47328244274809,2
2022-04-26 02:13:36.670802,6.6151791870117185,3.641580725097656,8.90643017578125,8.282442748091603,14.641221374045802,-28.763358778625953,2
2022-04-26 02:13:36.726027,5.499481213378906,2.913743420410156,7.649474304199218,16.732824427480917,11.679389312977099,-32.58015267175573,2
2022-04-26 02:13:36.781127,6.368576416015625,6.124367846679687,8.966285217285156,12.49618320610687,-4.229007633587786,-5.7251908396946565,2
2022-04-26 02:13:36.836267,4.493916516113281,2.8802245971679685,9.083601098632812,11.84732824427481,2.3282442748091605,-43.2442748091603,2
2022-04-26 02:13:36.891307,4.458003491210937,3.8857892944335934,9.739612353515625,55.41984732824427,-22.290076335877863,-22.366412213740457,2
2022-04-26 02:13:36.946502,6.268019946289062,6.114791040039062,7.584830859375,33.099236641221374,-10.114503816793894,-30.65648854961832,2
2022-04-26 02:13:37.001586,6.174646081542968,5.166687182617188,7.7596075805664055,37.86259541984733,-32.47328244274809,-48.595419847328245,2
2022-04-26 02:13:37.056211,6.296750366210937,6.066907006835937,7.474697583007812,-2.8396946564885495,-31.389312977099237,-88.65648854961832,2
2022-04-26 02:13:37.107712,8.245630517578125,4.979939453125,7.50821640625,-0.40458015267175573,-27.236641221374047,-83.73282442748092,2
2022-04-26 02:13:37.158727,4.857835168457031,4.754884497070313,7.812280017089844,6.00763358778626,-10.938931297709924,-90.87786259541984,2
2022-04-26 02:13:37.209589,4.237736938476562,7.7787611938476555,6.203376501464843,-16.938931297709924,8.17557251908397,-74.52671755725191,2
2022-04-26 02:13:37.262936,3.5913024902343746,7.754819177246094,7.151480358886718,-11.442748091603054,5.137404580152672,-60.0763358778626,2
2022-04-26 02:13:37.318109,4.007893579101562,7.7787611938476555,8.422801440429687,-54.091603053435115,0.5954198473282443,-71.64885496183206,2
2022-04-26 02:13:37.373197,2.8036101440429686,8.10197841796875,8.70771143798828,-12.625954198473282,15.442748091603054,-38.541984732824424,2
2022-04-26 02:13:37.428267,1.5921441040039062,7.864952453613281,8.300697155761718,-20.61832061068702,-11.282442748091603,-40.23664122137404,2
2022-04-26 02:13:37.483272,2.626439221191406,5.772420202636718,9.165003955078124,-30.564885496183205,-20.015267175572518,-32.030534351145036,2
2022-04-26 02:13:37.538639,3.6080619018554687,8.259995727539062,8.664615808105468,-11.419847328244275,0.05343511450381679,-1.7099236641221374,2
2022-04-26 02:13:37.593779,1.0486603271484374,5.865794067382812,8.930372192382812,-14.67175572519084,-20.099236641221374,-19.946564885496183,2
2022-04-26 02:13:37.648821,2.7174188842773437,6.6343328002929685,8.913612780761719,-3.648854961832061,-9.84732824427481,-15.664122137404581,2
2022-04-26 02:13:37.703933,2.020706201171875,7.888894470214844,8.090007409667969,10.633587786259541,14.763358778625955,12.65648854961832,2
2022-04-26 02:13:37.757434,2.7916391357421872,8.406042028808594,8.034940771484374,-6.603053435114504,42.86259541984733,25.3206106870229,2
2022-04-26 02:13:37.808271,2.3870190551757813,7.8529814453124995,8.130708837890625,-2.3282442748091605,57.18320610687023,23.778625954198475,2
2022-04-26 02:13:37.860605,-0.04548983154296875,6.174646081542968,7.37414111328125,-26.732824427480917,78.30534351145039,36.80152671755725,2
2022-04-26 02:13:37.915784,-1.886630908203125,-3.289633081054687,17.369933044433594,-9.396946564885496,6.6106870229007635,101.61832061068702,2
2022-04-26 02:13:37.970869,12.957419384765624,1.714248388671875,10.149020837402343,250.12977099236642,88.13740458015268,43.94656488549618,2
2022-04-26 02:13:38.025842,3.902548706054687,18.684349755859373,-1.4437036010742186,-20.061068702290076,40.56488549618321,25.83969465648855,2
2022-04-26 02:13:38.081376,1.0534487304687499,6.1626750732421876,16.19677423095703,-29.099236641221374,21.18320610687023,-22.358778625954198,2
2022-04-26 02:13:38.137468,0.4285620971679687,7.256825231933593,9.1554271484375,-31.18320610687023,19.458015267175572,-17.12213740458015,2
2022-04-26 02:13:38.192728,0.44532150878906246,4.6447512207031245,11.621454858398437,68.97709923664122,-44.33587786259542,-7.351145038167939,2
2022-04-26 02:13:38.248042,3.303998291015625,12.073958972167969,2.7533319091796873,23.541984732824428,27.923664122137403,2.519083969465649,2
2022-04-26 02:13:38.303315,1.2114660400390624,11.537657800292967,5.863399865722656,-24.022900763358777,-38.83969465648855,-7.0,2
2022-04-26 02:13:38.358524,3.4332851806640625,7.599196069335937,6.215347509765625,-16.00763358778626,-0.2595419847328244,0.916030534351145,2
2022-04-26 02:13:38.413699,2.5546131713867184,8.030152368164062,6.773196496582031,-2.549618320610687,2.3969465648854964,11.404580152671755,2
2022-04-26 02:13:38.468862,2.482787121582031,8.058882788085937,6.167463476562499,3.4122137404580153,-0.7709923664122137,14.145038167938932,2
2022-04-26 02:13:38.524105,3.782838623046875,8.700528833007812,6.054935998535156,12.50381679389313,20.053435114503817,30.740458015267176,2
